DATAFLOW,SEXP: Sex,LTHP: Type of long-term health condition,AGEP: Age,REGION: Region,REGION_TYPE: Region Type,STATE: State,TIME_PERIOD: Time Period,OBS_VALUE
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,7179: 7179,POA: Postal Areas,6: Tasmania,2021,53
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2622: 2622,POA: Postal Areas,1: New South Wales,2021,336
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2049: 2049,POA: Postal Areas,1: New South Wales,2021,1539
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3285: 3285,POA: Postal Areas,2: Victoria,2021,73
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4068: 4068,POA: Postal Areas,3: Queensland,2021,2401
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4611: 4611,POA: Postal Areas,3: Queensland,2021,9
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,7263: 7263,POA: Postal Areas,6: Tasmania,2021,79
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2578: 2578,POA: Postal Areas,1: New South Wales,2021,254
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2798: 2798,POA: Postal Areas,1: New South Wales,2021,181
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3898: 3898,POA: Postal Areas,2: Victoria,2021,50
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5007: 5007,POA: Postal Areas,4: South Australia,2021,1138
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5245: 5245,POA: Postal Areas,4: South Australia,2021,327
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6103: 6103,POA: Postal Areas,5: Western Australia,2021,944
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2293: 2293,POA: Postal Areas,1: New South Wales,2021,452
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3332: 3332,POA: Postal Areas,2: Victoria,2021,109
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2250: 2250,POA: Postal Areas,1: New South Wales,2021,7967
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3023: 3023,POA: Postal Areas,2: Victoria,2021,3507
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2518: 2518,POA: Postal Areas,1: New South Wales,2021,2175
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2865: 2865,POA: Postal Areas,1: New South Wales,2021,90
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6036: 6036,POA: Postal Areas,5: Western Australia,2021,1644
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2063: 2063,POA: Postal Areas,1: New South Wales,2021,357
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3070: 3070,POA: Postal Areas,2: Victoria,2021,3173
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5278: 5278,POA: Postal Areas,4: South Australia,2021,72
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,7010: 7010,POA: Postal Areas,6: Tasmania,2021,2342
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,0835: 0835,POA: Postal Areas,7: Northern Territory,2021,177
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4154: 4154,POA: Postal Areas,3: Queensland,2021,776
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5012: 5012,POA: Postal Areas,4: South Australia,2021,804
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3555: 3555,POA: Postal Areas,2: Victoria,2021,2892
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4553: 4553,POA: Postal Areas,3: Queensland,2021,907
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3576: 3576,POA: Postal Areas,2: Victoria,2021,10
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2298: 2298,POA: Postal Areas,1: New South Wales,2021,1470
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2023: 2023,POA: Postal Areas,1: New South Wales,2021,569
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2230: 2230,POA: Postal Areas,1: New South Wales,2021,1937
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5240: 5240,POA: Postal Areas,4: South Australia,2021,40
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6390: 6390,POA: Postal Areas,5: Western Australia,2021,140
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3267: 3267,POA: Postal Areas,2: Victoria,2021,4
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3909: 3909,POA: Postal Areas,2: Victoria,2021,902
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6436: 6436,POA: Postal Areas,5: Western Australia,2021,0
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3607: 3607,POA: Postal Areas,2: Victoria,2021,0
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4722: 4722,POA: Postal Areas,3: Queensland,2021,90
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2731: 2731,POA: Postal Areas,1: New South Wales,2021,558
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5344: 5344,POA: Postal Areas,4: South Australia,2021,67
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5464: 5464,POA: Postal Areas,4: South Australia,2021,66
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3042: 3042,POA: Postal Areas,2: Victoria,2021,1291
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3220: 3220,POA: Postal Areas,2: Victoria,2021,1535
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2031: 2031,POA: Postal Areas,1: New South Wales,2021,2153
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3106: 3106,POA: Postal Areas,2: Victoria,2021,1028
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2086: 2086,POA: Postal Areas,1: New South Wales,2021,880
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6042: 6042,POA: Postal Areas,5: Western Australia,2021,3
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5641: 5641,POA: Postal Areas,4: South Australia,2021,80
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2173: 2173,POA: Postal Areas,1: New South Wales,2021,881
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5269: 5269,POA: Postal Areas,4: South Australia,2021,16
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4878: 4878,POA: Postal Areas,3: Queensland,2021,1297
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6223: 6223,POA: Postal Areas,5: Western Australia,2021,4
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5722: 5722,POA: Postal Areas,4: South Australia,2021,39
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,7249: 7249,POA: Postal Areas,6: Tasmania,2021,1768
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3135: 3135,POA: Postal Areas,2: Victoria,2021,2076
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5097: 5097,POA: Postal Areas,4: South Australia,2021,1510
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5723: 5723,POA: Postal Areas,4: South Australia,2021,100
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4363: 4363,POA: Postal Areas,3: Queensland,2021,33
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6236: 6236,POA: Postal Areas,5: Western Australia,2021,192
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5414: 5414,POA: Postal Areas,4: South Australia,2021,8
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6512: 6512,POA: Postal Areas,5: Western Australia,2021,0
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2405: 2405,POA: Postal Areas,1: New South Wales,2021,18
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3079: 3079,POA: Postal Areas,2: Victoria,2021,1452
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4697: 4697,POA: Postal Areas,3: Queensland,2021,16
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3249: 3249,POA: Postal Areas,2: Victoria,2021,237
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4746: 4746,POA: Postal Areas,3: Queensland,2021,90
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3019: 3019,POA: Postal Areas,2: Victoria,2021,669
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4554: 4554,POA: Postal Areas,3: Queensland,2021,174
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4009: 4009,POA: Postal Areas,3: Queensland,2021,0
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,7017: 7017,POA: Postal Areas,6: Tasmania,2021,690
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,0834: 0834,POA: Postal Areas,7: Northern Territory,2021,110
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3181: 3181,POA: Postal Areas,2: Victoria,2021,2118
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2297: 2297,POA: Postal Areas,1: New South Wales,2021,219
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6391: 6391,POA: Postal Areas,5: Western Australia,2021,71
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3370: 3370,POA: Postal Areas,2: Victoria,2021,270
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2208: 2208,POA: Postal Areas,1: New South Wales,2021,624
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3221: 3221,POA: Postal Areas,2: Victoria,2021,55
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5070: 5070,POA: Postal Areas,4: South Australia,2021,1299
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2716: 2716,POA: Postal Areas,1: New South Wales,2021,63
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,7248: 7248,POA: Postal Areas,6: Tasmania,2021,2108
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3453: 3453,POA: Postal Areas,2: Victoria,2021,184
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2422: 2422,POA: Postal Areas,1: New South Wales,2021,548
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2075: 2075,POA: Postal Areas,1: New South Wales,2021,1087
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2661: 2661,POA: Postal Areas,1: New South Wales,2021,8
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6501: 6501,POA: Postal Areas,5: Western Australia,2021,87
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2444: 2444,POA: Postal Areas,1: New South Wales,2021,5966
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6224: 6224,POA: Postal Areas,5: Western Australia,2021,124
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5069: 5069,POA: Postal Areas,4: South Australia,2021,728
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,7316: 7316,POA: Postal Areas,6: Tasmania,2021,648
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2135: 2135,POA: Postal Areas,1: New South Wales,2021,1031
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4311: 4311,POA: Postal Areas,3: Queensland,2021,1498
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5039: 5039,POA: Postal Areas,4: South Australia,2021,931
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5220: 5220,POA: Postal Areas,4: South Australia,2021,4
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6612: 6612,POA: Postal Areas,5: Western Australia,2021,5
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,7190: 7190,POA: Postal Areas,6: Tasmania,2021,383
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6157: 6157,POA: Postal Areas,5: Western Australia,2021,1299
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3749: 3749,POA: Postal Areas,2: Victoria,2021,178
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4401: 4401,POA: Postal Areas,3: Queensland,2021,625
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4721: 4721,POA: Postal Areas,3: Queensland,2021,213
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3331: 3331,POA: Postal Areas,2: Victoria,2021,679
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4006: 4006,POA: Postal Areas,3: Queensland,2021,3031
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3747: 3747,POA: Postal Areas,2: Victoria,2021,448
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4055: 4055,POA: Postal Areas,3: Queensland,2021,2352
